0.1,0.2,0.6,0.8,0.9
,,,0.3696314990520477,0.3696314990520477
0.3696314990520477,0.3696314990520477,0.3696314990520477,0.0735029950737953,0.0735029876232147
,,,0.0227351021021604,0.0227351021021604
,,,0.0398758724331855,0.0398758724331855
,,0.0735029950737953,0.0542431026697158,0.0542430989444255
,,0.0227351058274507,0.0495381280779838,0.0495381243526935
,0.0735029950737953,0.0398758836090564,0.0361337587237358,0.0361337587237358
,,,0.0234463643282651,0.02344636246562
,0.0227351058274507,0.0542431101202964,0.0149025823920965,0.0149025823920965
0.0735029950737953,0.0398758836090564,0.0495381467044353,0.0103692114353179,0.0103692114353179
,,,0.00867111235857,0.00867111235857
0.0227351021021604,0.0542431101202964,0.0361337624490261,0.0086483098566532,0.0086483098566532
,,0.0234463587403297,0.0093876328319311,0.0093876337632536
,,,,0.0102029284462332
,,,0.0102029275149106,0.0106818256899714
,,,0.0106818219646811,0.0106726642698049
,,0.0149025749415159,0.0106726624071598,0.0102150905877351
,,,0.0102150905877351,0.0094560198485851
,,0.0103692049160599,0.0094560217112302,0.00857166480273
,0.0403820686042308,0.0437169335782527,0.0116958636790514,0.0118096563965082
,,0.01398884691298,0.0070567573420703,0.007012334652245
,,,0.0055780401453375,0.0056317555718123
,,0.0083154905587434,0.0064226454123854,0.0064942608587443
,,0.0071955295279622,0.0061814356595277,0.0062892073765397
,,,0.0057194191031157,0.0057720523327589
,,0.0068816994316875,0.0053186393342912,0.005375831387937
,,,0.0050146444700658,0.0050386227667331
,,,0.0048822239041328,0.0048479358665645
,,,,0.0048112957738339
,,0.0051181288436055,0.0049362261779606,0.0048394603654742
,,0.0050365645438432,0.0048850695602595,0.0048471465706825
0.0065533779561519,0.0056562358513474,0.0050184843130409,0.0048083197325468,0.0047720214352011
,,0.0050066444091498,0.0047408766113221,0.0047002239152789
,0.00546849751845,0.0050076665356755,0.0046850889921188,0.0046398099511861
,,,,0.004590755328536
0.0057150376960635,0.0051734913140535,0.0050248471088707,0.0046400995925068,0.0045506674796342
,,,0.0045772320590913,0.0045162485912442
,,0.00487897451967,0.0045346361584961,0.0044862204231321
,,,,0.0044603198766708
,0.0049501145258545,0.0046964059583842,0.0045127267949283,0.0044333767145872
,,,,0.0044026323594152
,,0.0045960689894855,0.0044719506986439,0.0043703764677047
,,,0.0044249570928514,0.0043380344286561
,,0.0045470781624317,0.0043832100927829,0.0043066879734396
,,,,0.0042800209484994
,,0.0045020724646747,0.0043543973006308,0.004255851265043
,0.0048517510294914,0.004463373683393,0.0043260459788143,0.0042348429560661
,,0.0044290521182119,0.0043057901784777,0.0042169000953435
0.0049576992169022,0.0048163291066884,0.0043992074206471,0.0042836950160562,0.0042004929855465
,,,,0.0041847713291645
,0.0047791833057999,0.0043899891898036,0.0042772302404046,0.0041646668687462
,,0.0043679745867848,0.004247706849128,0.0041473098099231
,,0.004368717316538,0.0042288615368306,0.0041569164022803
,,,,0.0041165836155414
,,0.004353423602879,0.0041954242624342,0.0040798168629407
,,0.004329640418291,0.0041573224589228,0.0040428657084703
,,0.0043207062408328,0.0041321250610053,0.0040232776664197
,,0.0042962692677974,0.0040899002924561,0.0039838692173361
0.004752560518682,0.0046202400699257,0.0042680166661739,0.0040487702935934,0.003947427496314
,,0.0042389724403619,0.004010709002614,0.0039159748703241
0.0046350127086043,0.004541169386357,0.0042110751383006,0.0039810640737414,0.0038909378927201
,,0.0041853981092572,0.0039509083144366,0.0038689880166202
,,0.0041626286692917,0.0039203790947794,0.0038482942618429
,,,0.0038954652845859,0.0038330359384417
0.0046084998175501,0.0045102168805897,0.0041588777676224,0.0038744558114558,0.0038211005739867
,,0.0041352403350174,0.003854296170175,0.0038095861673355
,,0.0041120294481515,0.0038352152332663,0.0037954507861286
,,,0.0038203103467822,0.003782364539802
,,0.0041041569784283,0.0038082362152636,0.0037699313834309
0.0045825485140085,0.0045115151442587,0.0040724049322307,0.003797214012593,0.0037576183676719
,,,,0.0037450699601322
,,,0.0038175601512193,0.0037338049151003
,,,,0.0037229636218398
,,0.0040740985423326,0.0038257567211985,0.0037139109335839
,,,0.0037967287935316,0.0037059818860143
,,0.0040492922998964,0.0037681637331843,0.0037004163023084
,,0.0040148240514099,0.0037490166723728,0.0036942367441952
,,0.0039811716414988,0.0037279389798641,0.0036839249078184
,,0.0039467327296733,0.0037085954099893,0.0036708246916532
0.0044598286040127,0.0043909815140068,0.0039117657579481,0.003693482838571,0.0036584048066288
,,0.00387889216654,0.003686428302899,0.0036473420914262
,,0.0038513396866619,0.0036795928608626,0.0036390577442944
,,0.0038294559344649,0.0036716968752443,0.0036347159184515
,,0.0038112620823085,0.0036655229050666,0.003632846288383
,,0.0037956242449581,0.0036636854056268,0.0036317352205514
,,0.0037815053947269,0.0036579077132046,0.003630093531683
0.0043737078085541,0.0043564732186496,0.0037712641060352,0.0036515980027616,0.0036271444987505
,,0.003802384249866,0.0036825444549322,0.0036698752082884
,,0.0037854015827178,0.0036596092395484,0.0036403136327862
,,0.0038092900067567,0.0036663128994405,0.0036509803030639
,,0.0037796637043356,0.0036382526159286,0.0036082263104617
,,0.0037553706206381,0.0036211763508617,0.0035817748866975
,,0.0037372978404164,0.0036015734076499,0.0035675554536283
,,,,0.0035541635006666
0.0042614764533936,0.0042507573962211,0.0037549887783825,0.0036246471572667,0.0035467511042952
,,0.0037176506593823,0.0036072256043553,0.0035592443309724
,,,0.0035912541206926,0.0035592149943113
,,,0.0035764863714575,0.0035630469210445
,,0.0037589920684695,0.0035602652933448,0.0035630422644317
0.0042066411115229,0.0041846991516649,0.0037216660566627,0.0035509206354618,0.0035560934338718
,,0.003696922911331,0.0035472488962113,0.0035567563027143
,,0.0036891305353492,0.0035459587816148,0.0035660099238157
,,0.0036822617985308,0.0035402688663452,0.0035673636011779
,,0.0036591417156159,0.0035361270420253,0.0035707796923816
,,,0.0035345254000276,0.0035801760386675
,0.0041373083367943,0.0036797898355871,0.0035335137508809,0.0035879637580364
0.0041602957062423,0.0040725581347942,0.0036540026776492,0.0035291453823447,0.0036044218577444
,,0.0036464976146817,0.0035256405826658,0.003595768706873
,0.004053208976984,0.0036549468059092,0.0035206025931984,0.0036034965887665
,0.0039963833987712,0.0036445106379687,0.0035227267071604,0.0036207314115017
,,,,0.00361466454342
,,0.0036574362311512,0.0035662576556205,0.0036368032451719
,,0.0036350693553686,0.0035441166255623,0.0036832140758633
,,,0.003543110564351,0.0036751450970768
,0.004067949950695,0.0037039280869066,0.0035213311202824,0.0037220339290797
,,,0.003500385209918,0.003765060333535
,,0.0036489365156739,0.0035103650297969,0.0037285443395376
,,0.0036127315834164,0.0035137410741299,0.0038481284864246
,0.0040263468399643,0.0036115306429564,0.0035259299911558,0.0038353994023054
,0.0039577819406986,0.0036337280180305,0.0035363330971449,0.0038703875616192
,,,0.0035309912636876,0.0040088640525937
0.0040967529639601,0.0039669889956712,0.003622914198786,0.003518468234688,0.0039188028313219
,,0.0035861507058143,0.0035344855859875,0.0041652284562587
,,0.0035794540308415,0.0035295528359711,0.0040480615571141
,,0.0036163118202239,0.003520855680108,0.0042915218509733
,,0.0036310860887169,0.0035555285867303,0.0042909355834126
,,0.003634053049609,0.0035880040377378,0.0041866758838295
,,0.0036081136204302,0.0035580261610448,0.0039441678673028
0.0040771062485873,0.0039840214885771,0.0035783732309937,0.0036933626979589,0.0036467430181801
,,0.0036904369480907,0.0035181138664484,0.0047619920223951
,,,0.0035028266720473,0.0041904966346919
,,0.0035824484657496,0.0035110437311232,0.0037724578287452
,,,,0.0037221976090222
,,0.0035994367208331,0.0036842364352196,0.0038156150840222
,,,0.0035917274653911,0.0038093188777565
,0.0039640944451093,0.0036326092667877,0.0035113375633955,0.0037056610453873
,,0.0035724153276532,0.0034955642186105,0.0036264224909245
,,,0.0035237944684922,0.003634684253484
,0.0039036211092025,0.0035802114289253,0.0034838472492992,0.0036785288248211
,,0.0035382849164307,0.0034718262031674,0.0036948358174413
,0.0038564386777579,0.0035120958928018,0.0034735617227852,0.0036898762919008
,,0.0035113473422825,0.0034601460210978,0.0036838934756815
,,,,0.0036955147515982
0.0040290290489792,0.0038526125717908,0.0035942967515438,0.0035440027713775,0.003722523804754
,,,,0.0037362454459071
,,0.0035476104822009,0.0035379466135054,0.003711407771334
,,0.0035137257073074,0.0034814791288226,0.0036671380512416
,0.0038680576253682,0.0035037966445088,0.0034707798622548,0.003618219634518
,,0.0035395547747612,0.0034620149526745,0.0035768400412052
,,0.0035273930989205,0.003401365596801,0.0035533760674297
0.0040058474987745,0.003838843666017,0.0034719388931989,0.0033773332834243,0.0035424102097749
0.0039131361991167,0.003763229586184,0.0034452402032911,0.0033885005395859,0.0035306168720126
,,0.003463547443971,0.0034340661950409,0.003522016108036
,,,0.0034707474987953,0.0035236519761383
,,0.0035663801245391,0.003461689222604,0.0035348683595657
,,0.0034838956780731,0.0034537110477685,0.0035474414471536
,0.0038163508288562,0.0034620398655533,0.0034588405396789,0.0035546510480344
,,,,0.0035480491351336
,,0.0036438882816582,0.0035096367355436,0.0035329367965459
,,,0.0034354564268141,0.0035175126977264
,,,,0.0035086199641227
,,,0.0035027675330638,0.0035016245674341
,,,0.0034244554117321,0.0034954440779983
,,,0.0033871862106025,0.0034862884785979
