"Step","wv3 ratio_0 - RND/FUG_loss","wv3 ratio_0 - RND/FUG_loss__MIN","wv3 ratio_0 - RND/FUG_loss__MAX"
"342","0.0036515980027616024","0.0036515980027616024","0.0036515980027616024"
"344","0.003682544454932213","0.003682544454932213","0.003682544454932213"
"345","0.0036596092395484447","0.0036596092395484447","0.0036596092395484447"
"347","0.003666312899440527","0.003666312899440527","0.003666312899440527"
"348","0.00363825261592865","0.00363825261592865","0.00363825261592865"
"349","0.003621176350861788","0.003621176350861788","0.003621176350861788"
"350","0.003601573407649994","0.003601573407649994","0.003601573407649994"
"352","0.003624647157266736","0.003624647157266736","0.003624647157266736"
"353","0.0036072256043553352","0.0036072256043553352","0.0036072256043553352"
"354","0.0035912541206926107","0.0035912541206926107","0.0035912541206926107"
"355","0.0035764863714575768","0.0035764863714575768","0.0035764863714575768"
"356","0.0035602652933448553","0.0035602652933448553","0.0035602652933448553"
"357","0.0035509206354618073","0.0035509206354618073","0.0035509206354618073"
"358","0.0035472488962113857","0.0035472488962113857","0.0035472488962113857"
"359","0.0035459587816148996","0.0035459587816148996","0.0035459587816148996"
"360","0.0035402688663452864","0.0035402688663452864","0.0035402688663452864"
"361","0.0035361270420253277","0.0035361270420253277","0.0035361270420253277"
"362","0.0035345254000276327","0.0035345254000276327","0.0035345254000276327"
"363","0.0035335137508809566","0.0035335137508809566","0.0035335137508809566"
"364","0.0035291453823447227","0.0035291453823447227","0.0035291453823447227"
"365","0.003525640582665801","0.003525640582665801","0.003525640582665801"
"366","0.0035206025931984186","0.0035206025931984186","0.0035206025931984186"
"367","0.003522726707160473","0.003522726707160473","0.003522726707160473"
"369","0.003566257655620575","0.003566257655620575","0.003566257655620575"
"370","0.0035441166255623102","0.0035441166255623102","0.0035441166255623102"
"371","0.003543110564351082","0.003543110564351082","0.003543110564351082"
"372","0.0035213311202824116","0.0035213311202824116","0.0035213311202824116"
"373","0.003500385209918022","0.003500385209918022","0.003500385209918022"
"374","0.003510365029796958","0.003510365029796958","0.003510365029796958"
"375","0.003513741074129939","0.003513741074129939","0.003513741074129939"
"376","0.003525929991155863","0.003525929991155863","0.003525929991155863"
"377","0.0035363330971449614","0.0035363330971449614","0.0035363330971449614"
"378","0.0035309912636876106","0.0035309912636876106","0.0035309912636876106"
"379","0.0035184682346880436","0.0035184682346880436","0.0035184682346880436"
"380","0.003534485585987568","0.003534485585987568","0.003534485585987568"
"381","0.003529552835971117","0.003529552835971117","0.003529552835971117"
"382","0.0035208556801080704","0.0035208556801080704","0.0035208556801080704"
"383","0.003555528586730361","0.003555528586730361","0.003555528586730361"
"386","0.0035880040377378464","0.0035880040377378464","0.0035880040377378464"
"387","0.003558026161044836","0.003558026161044836","0.003558026161044836"
"388","0.0036933626979589462","0.0036933626979589462","0.0036933626979589462"
"390","0.0035181138664484024","0.0035181138664484024","0.0035181138664484024"
"391","0.0035028266720473766","0.0035028266720473766","0.0035028266720473766"
"392","0.003511043731123209","0.003511043731123209","0.003511043731123209"
"394","0.0036842364352196455","0.0036842364352196455","0.0036842364352196455"
"395","0.003591727465391159","0.003591727465391159","0.003591727465391159"
"396","0.0035113375633955","0.0035113375633955","0.0035113375633955"
"397","0.003495564218610525","0.003495564218610525","0.003495564218610525"
"398","0.0035237944684922695","0.0035237944684922695","0.0035237944684922695"
"399","0.003483847249299288","0.003483847249299288","0.003483847249299288"
"400","0.0034718262031674385","0.0034718262031674385","0.0034718262031674385"
"401","0.0034735617227852345","0.0034735617227852345","0.0034735617227852345"
"402","0.0034601460210978985","0.0034601460210978985","0.0034601460210978985"
"404","0.0035440027713775635","0.0035440027713775635","0.0035440027713775635"
"406","0.0035379466135054827","0.0035379466135054827","0.0035379466135054827"
"407","0.0034814791288226843","0.0034814791288226843","0.0034814791288226843"
"408","0.003470779862254858","0.003470779862254858","0.003470779862254858"
"409","0.003462014952674508","0.003462014952674508","0.003462014952674508"
"410","0.0034013655968010426","0.0034013655968010426","0.0034013655968010426"
"411","0.0033773332834243774","0.0033773332834243774","0.0033773332834243774"
"412","0.003388500539585948","0.003388500539585948","0.003388500539585948"
"413","0.0034340661950409412","0.0034340661950409412","0.0034340661950409412"
"414","0.00347074749879539","0.00347074749879539","0.00347074749879539"
"415","0.0034616892226040363","0.0034616892226040363","0.0034616892226040363"
"416","0.003453711047768593","0.003453711047768593","0.003453711047768593"
"417","0.0034588405396789312","0.0034588405396789312","0.0034588405396789312"
"419","0.0035096367355436087","0.0035096367355436087","0.0035096367355436087"
"420","0.0034354564268141985","0.0034354564268141985","0.0034354564268141985"
"422","0.0035027675330638885","0.0035027675330638885","0.0035027675330638885"
"423","0.003424455411732197","0.003424455411732197","0.003424455411732197"
"424","0.003387186210602522","0.003387186210602522","0.003387186210602522"
"425","0.003395386040210724","0.003395386040210724","0.003395386040210724"
"426","0.0034315907396376133","0.0034315907396376133","0.0034315907396376133"
"427","0.0034432229585945606","0.0034432229585945606","0.0034432229585945606"
"428","0.0034389025531709194","0.0034389025531709194","0.0034389025531709194"
"429","0.0034510530531406403","0.0034510530531406403","0.0034510530531406403"
"430","0.0034809070639312267","0.0034809070639312267","0.0034809070639312267"
"432","0.003503275103867054","0.003503275103867054","0.003503275103867054"
"433","0.0034269560128450394","0.0034269560128450394","0.0034269560128450394"
"435","0.003526154439896345","0.003526154439896345","0.003526154439896345"
"436","0.003391323145478964","0.003391323145478964","0.003391323145478964"
"437","0.003350234590470791","0.003350234590470791","0.003350234590470791"
"438","0.0033547417260706425","0.0033547417260706425","0.0033547417260706425"
"439","0.0034236200153827667","0.0034236200153827667","0.0034236200153827667"
"440","0.0034337956458330154","0.0034337956458330154","0.0034337956458330154"
"441","0.0034236889332532883","0.0034236889332532883","0.0034236889332532883"
"442","0.0034380813594907522","0.0034380813594907522","0.0034380813594907522"
"443","0.0034765801392495632","0.0034765801392495632","0.0034765801392495632"
"444","0.003492440562695265","0.003492440562695265","0.003492440562695265"
"445","0.0034442781470716","0.0034442781470716","0.0034442781470716"
"446","0.003400745801627636","0.003400745801627636","0.003400745801627636"
"448","0.0034391533117741346","0.0034391533117741346","0.0034391533117741346"
"449","0.0033625750802457333","0.0033625750802457333","0.0033625750802457333"
"451","0.003516238881275058","0.003516238881275058","0.003516238881275058"
"452","0.0033782166428864002","0.0033782166428864002","0.0033782166428864002"
"454","0.0034276938531547785","0.0034276938531547785","0.0034276938531547785"
"455","0.0033725318498909473","0.0033725318498909473","0.0033725318498909473"
"457","0.003473049495369196","0.003473049495369196","0.003473049495369196"
"458","0.0033773311879485846","0.0033773311879485846","0.0033773311879485846"
"459","0.003335470799356699","0.003335470799356699","0.003335470799356699"
"460","0.0033662484493106604","0.0033662484493106604","0.0033662484493106604"
"463","0.0035034427419304848","0.0035034427419304848","0.0035034427419304848"
"465","0.0034576328471302986","0.0034576328471302986","0.0034576328471302986"
"466","0.003381256014108658","0.003381256014108658","0.003381256014108658"
"467","0.003341710427775979","0.003341710427775979","0.003341710427775979"
"468","0.0032921466045081615","0.0032921466045081615","0.0032921466045081615"
"469","0.0032769357785582542","0.0032769357785582542","0.0032769357785582542"
"470","0.0033082780428230762","0.0033082780428230762","0.0033082780428230762"
"472","0.0035137981176376343","0.0035137981176376343","0.0035137981176376343"
"473","0.003449930576607585","0.003449930576607585","0.003449930576607585"
"475","0.0034523371141403913","0.0034523371141403913","0.0034523371141403913"
"476","0.003344711847603321","0.003344711847603321","0.003344711847603321"
"478","0.0033454331569373608","0.0033454331569373608","0.0033454331569373608"
"479","0.003284063655883074","0.003284063655883074","0.003284063655883074"
"480","0.0032682791352272034","0.0032682791352272034","0.0032682791352272034"
"481","0.003296994138509035","0.003296994138509035","0.003296994138509035"
"483","0.003439277410507202","0.003439277410507202","0.003439277410507202"
"484","0.0033842814154922962","0.0033842814154922962","0.0033842814154922962"
"485","0.0033369888551533222","0.0033369888551533222","0.0033369888551533222"
"486","0.003336191177368164","0.003336191177368164","0.003336191177368164"
"487","0.0033074715174734592","0.0033074715174734592","0.0033074715174734592"
"488","0.003273665439337492","0.003273665439337492","0.003273665439337492"
"490","0.003382591065019369","0.003382591065019369","0.003382591065019369"
"491","0.003343036863952875","0.003343036863952875","0.003343036863952875"
"492","0.003324096091091633","0.003324096091091633","0.003324096091091633"
"493","0.0033376135397702456","0.0033376135397702456","0.0033376135397702456"
"494","0.0033113593235611916","0.0033113593235611916","0.0033113593235611916"
"496","0.003377804532647133","0.003377804532647133","0.003377804532647133"
"497","0.0033294311724603176","0.0033294311724603176","0.0033294311724603176"
"499","0.003411779412999749","0.003411779412999749","0.003411779412999749"
