0warm,5warm,10warm,15warm,20warm,25warm,30warm,35warm,40warm
0.0002341454965062,0.0001298185088671,0.0001129816009779,0.0001037543843267,8.30117351142e-05,9.73498827079e-05,8.81869636941e-05,8.5471998318e-05,7.2308590461e-05
0.00023749153479,0.0001285487960558,0.0001174084100057,0.0001007805549306,9.26241773413e-05,0.0001000341726467,8.4969389718e-05,8.12486396171e-05,6.91653767717e-05
0.0002225396310677,0.0001234105002367,0.0001221031416207,9.60301622399e-05,8.61674780026e-05,9.74658905761e-05,8.8938002591e-05,8.91696254257e-05,7.2643320891e-05
0.0002385018451604,0.0001209961919812,0.0001203852079925,9.93155990727e-05,8.41824803501e-05,0.0001026856043608,8.24796370579e-05,8.26134200906e-05,7.25297722965e-05
0.0002331108989892,0.0001215400116052,0.0001163853594334,9.56267031142e-05,8.1855636381e-05,9.35782736632e-05,8.19868437247e-05,8.44749520183e-05,6.79639633744e-05
0.0002284388028783,0.000126226368593,0.0001136138234869,9.81425691861e-05,8.26861942186e-05,9.34678828343e-05,8.74623292475e-05,8.40394204715e-05,6.96263014106e-05
0.0002367291308473,0.0001258434349438,0.0001154504716396,0.0001023076620185,8.2193291746e-05,9.25245039979e-05,8.13577353255e-05,8.32982477732e-05,6.72533569741e-05
0.0002238676534034,0.0001236607931787,0.0001145583519246,9.44355488172e-05,8.57785562402e-05,9.01873208931e-05,7.84320363891e-05,8.43388115754e-05,7.00240780133e-05
0.0002105696621583,0.0001280653377762,0.0001133583282353,9.3404931249e-05,8.3863029431e-05,8.79799335962e-05,8.27220210339e-05,8.56849292176e-05,6.71956295263e-05
0.0002255569852422,0.0001167597802123,0.0001107177813537,0.0001005412632366,8.29029304441e-05,9.18630539672e-05,8.18130865809e-05,7.63913849368e-05,7.12380788172e-05
0.0002100187703035,0.0001212778588524,0.0001068820929503,9.66793886618e-05,7.97402826719e-05,9.35060234041e-05,7.74116779211e-05,8.1178608525e-05,6.87404171912e-05
0.0002154537069145,0.0001259387936443,0.0001065712422132,9.98540199361e-05,7.75382795836e-05,9.04221815289e-05,7.77328605181e-05,8.31719953566e-05,6.61871454212e-05
0.0002147786435671,0.0001258522534044,0.0001117412612074,9.10189264686e-05,8.24287926661e-05,9.36329888645e-05,8.33091835374e-05,7.73631327319e-05,6.65961561026e-05
0.0002113835362251,0.0001274982641916,0.000114083297376,9.5816416433e-05,8.30826320452e-05,9.36389333219e-05,8.21753492346e-05,8.44793830765e-05,6.76710333209e-05
0.0002082034188788,0.0001204833606607,0.0001048566045938,9.42358383326e-05,7.61198316467e-05,8.97987556527e-05,7.45779543649e-05,7.90406993473e-05,6.81277160765e-05
0.0002166337217204,0.0001181802654173,0.0001095886109396,9.07948706299e-05,8.29844502732e-05,8.82718013599e-05,7.46574514778e-05,7.57043162593e-05,7.18837618478e-05
0.0002039769460679,0.0001177106169052,0.0001133312325691,9.34108829824e-05,7.8531433246e-05,9.15915588848e-05,7.35614594304e-05,7.60239563533e-05,6.79600198054e-05
0.0002037135127466,0.0001197438978124,0.0001013336586765,9.35001007746e-05,8.11685458756e-05,8.77079874044e-05,8.03606817498e-05,8.50899377837e-05,6.36591066722e-05
0.0001990599557757,0.0001160571628133,0.0001016669848468,9.57017618929e-05,7.47656376915e-05,8.73781827976e-05,7.98022956587e-05,7.67932360759e-05,6.96925271768e-05
0.0002130864741047,0.0001125411654356,0.0001082666422007,9.10215021576e-05,7.87426470196e-05,8.69339128257e-05,8.03531365818e-05,7.65095101087e-05,6.52532908134e-05
0.0001993089099414,0.0001156416983576,0.0001054222957463,8.84157780092e-05,7.50225008232e-05,8.20756249595e-05,7.79017136665e-05,7.81279377406e-05,6.79806689731e-05
0.0002087856119032,0.0001168987073469,0.000107633502921,9.15007403818e-05,7.75544613134e-05,8.95539778866e-05,7.75439548306e-05,7.67742312746e-05,6.62418169667e-05
0.0001934808969963,0.0001147476577898,0.00010544982797,9.28876761463e-05,7.89322002674e-05,8.68018832989e-05,7.96342355897e-05,7.68718891777e-05,6.18772392044e-05
0.0002090640482492,0.0001158127342932,0.0001012002830975,9.21551400097e-05,7.39651586627e-05,8.31112993182e-05,7.30924075469e-05,7.60274997446e-05,6.47909619146e-05
0.0001966564741451,0.0001150644384324,0.000110544002382,9.12721880013e-05,7.30292667867e-05,8.87829301063e-05,7.1899012255e-05,7.56762601668e-05,6.34442912996e-05
0.0002103969454765,0.0001124124391935,0.0001012092834571,8.56627739267e-05,7.52618725528e-05,8.54040845297e-05,7.29402163415e-05,7.43876298656e-05,6.24249951215e-05
0.0002079833357129,0.0001204894288093,0.0001066577824531,8.97914724191e-05,8.16679457784e-05,8.58653365867e-05,7.93411963968e-05,9.21058308449e-05,6.56339980196e-05
0.000200439186301,0.0001083008028217,0.000102614678326,8.94127442734e-05,7.49171740608e-05,8.36102990433e-05,7.35131470719e-05,7.46329460525e-05,6.19756610831e-05
0.0001862778153736,0.0001295706024393,0.0001049354832503,8.95714838407e-05,8.38144187582e-05,7.96911481302e-05,7.72785715525e-05,8.68298666318e-05,6.28822017461e-05
0.0002021744294324,0.0001077584893209,9.76147930487e-05,8.87626883923e-05,7.7194374171e-05,7.82699571573e-05,7.44804128771e-05,8.01913192844e-05,6.42173399683e-05
