"Step","wv3 ratio_0 - RND/FUG_loss","wv3 ratio_0 - RND/FUG_loss__MIN","wv3 ratio_0 - RND/FUG_loss__MAX"
"251","0.36963149905204773","0.36963149905204773","0.36963149905204773"
"254","0.07350299507379532","0.07350299507379532","0.07350299507379532"
"255","0.022735105827450752","0.022735105827450752","0.022735105827450752"
"256","0.03987588360905647","0.03987588360905647","0.03987588360905647"
"258","0.05424311012029648","0.05424311012029648","0.05424311012029648"
"259","0.04953814670443535","0.04953814670443535","0.04953814670443535"
"262","0.03613376244902611","0.03613376244902611","0.03613376244902611"
"263","0.023446358740329742","0.023446358740329742","0.023446358740329742"
"267","0.014902574941515923","0.014902574941515923","0.014902574941515923"
"270","0.01036920491605997","0.01036920491605997","0.01036920491605997"
"271","0.04371693357825279","0.04371693357825279","0.04371693357825279"
"272","0.01398884691298008","0.01398884691298008","0.01398884691298008"
"274","0.008315490558743477","0.008315490558743477","0.008315490558743477"
"275","0.007195529527962208","0.007195529527962208","0.007195529527962208"
"277","0.0068816994316875935","0.0068816994316875935","0.0068816994316875935"
"281","0.005118128843605518","0.005118128843605518","0.005118128843605518"
"283","0.005036564543843269","0.005036564543843269","0.005036564543843269"
"284","0.005018484313040972","0.005018484313040972","0.005018484313040972"
"285","0.005006644409149885","0.005006644409149885","0.005006644409149885"
"286","0.005007666535675526","0.005007666535675526","0.005007666535675526"
"288","0.005024847108870745","0.005024847108870745","0.005024847108870745"
"290","0.00487897451967001","0.00487897451967001","0.00487897451967001"
"292","0.0046964059583842754","0.0046964059583842754","0.0046964059583842754"
"294","0.004596068989485502","0.004596068989485502","0.004596068989485502"
"296","0.004547078162431717","0.004547078162431717","0.004547078162431717"
"298","0.004502072464674711","0.004502072464674711","0.004502072464674711"
"299","0.0044633736833930016","0.0044633736833930016","0.0044633736833930016"
"300","0.004429052118211985","0.004429052118211985","0.004429052118211985"
"301","0.004399207420647144","0.004399207420647144","0.004399207420647144"
"303","0.0043899891898036","0.0043899891898036","0.0043899891898036"
"304","0.00436797458678484","0.00436797458678484","0.00436797458678484"
"307","0.0043687173165380955","0.0043687173165380955","0.0043687173165380955"
"309","0.004353423602879047","0.004353423602879047","0.004353423602879047"
"310","0.004329640418291092","0.004329640418291092","0.004329640418291092"
"312","0.004320706240832806","0.004320706240832806","0.004320706240832806"
"313","0.00429626926779747","0.00429626926779747","0.00429626926779747"
"314","0.004268016666173935","0.004268016666173935","0.004268016666173935"
"315","0.004238972440361977","0.004238972440361977","0.004238972440361977"
"316","0.004211075138300657","0.004211075138300657","0.004211075138300657"
"317","0.004185398109257221","0.004185398109257221","0.004185398109257221"
"318","0.004162628669291735","0.004162628669291735","0.004162628669291735"
"320","0.004158877767622471","0.004158877767622471","0.004158877767622471"
"321","0.004135240335017443","0.004135240335017443","0.004135240335017443"
"322","0.0041120294481515884","0.0041120294481515884","0.0041120294481515884"
"324","0.004104156978428364","0.004104156978428364","0.004104156978428364"
"325","0.004072404932230711","0.004072404932230711","0.004072404932230711"
"329","0.004074098542332649","0.004074098542332649","0.004074098542332649"
"331","0.004049292299896479","0.004049292299896479","0.004049292299896479"
"332","0.00401482405140996","0.00401482405140996","0.00401482405140996"
"333","0.003981171641498804","0.003981171641498804","0.003981171641498804"
"334","0.003946732729673386","0.003946732729673386","0.003946732729673386"
"335","0.00391176575794816","0.00391176575794816","0.00391176575794816"
"336","0.0038788921665400267","0.0038788921665400267","0.0038788921665400267"
"337","0.0038513396866619587","0.0038513396866619587","0.0038513396866619587"
"338","0.0038294559344649315","0.0038294559344649315","0.0038294559344649315"
"339","0.003811262082308531","0.003811262082308531","0.003811262082308531"
"340","0.0037956242449581623","0.0037956242449581623","0.0037956242449581623"
"341","0.0037815053947269917","0.0037815053947269917","0.0037815053947269917"
"342","0.0037712641060352325","0.0037712641060352325","0.0037712641060352325"
"344","0.0038023842498660088","0.0038023842498660088","0.0038023842498660088"
"345","0.0037854015827178955","0.0037854015827178955","0.0037854015827178955"
