"Step","wv3 warm up_0 - RND/RSP_loss","wv3 warm up_0 - RND/RSP_loss__MIN","wv3 warm up_0 - RND/RSP_loss__MAX"
"251","0.03208422660827637","0.03208422660827637","0.03208422660827637"
"252","0.0034311276394873857","0.0034311276394873857","0.0034311276394873857"
"253","0.0021904148161411285","0.0021904148161411285","0.0021904148161411285"
"254","0.0016388001386076212","0.0016388001386076212","0.0016388001386076212"
"255","0.001414805301465094","0.001414805301465094","0.001414805301465094"
"256","0.0013464480871334672","0.0013464480871334672","0.0013464480871334672"
"257","0.001377797918394208","0.001377797918394208","0.001377797918394208"
"258","0.0012796279042959213","0.0012796279042959213","0.0012796279042959213"
"259","0.0011642011813819408","0.0011642011813819408","0.0011642011813819408"
"260","0.0010359229054301977","0.0010359229054301977","0.0010359229054301977"
"261","0.0008898613159544766","0.0008898613159544766","0.0008898613159544766"
"262","0.0009345132857561111","0.0009345132857561111","0.0009345132857561111"
"263","0.0008491589105688035","0.0008491589105688035","0.0008491589105688035"
"264","0.0007823869818821549","0.0007823869818821549","0.0007823869818821549"
"265","0.0008174311951734126","0.0008174311951734126","0.0008174311951734126"
"266","0.0007259988342411816","0.0007259988342411816","0.0007259988342411816"
"267","0.0007577660726383328","0.0007577660726383328","0.0007577660726383328"
"268","0.0007948598358780146","0.0007948598358780146","0.0007948598358780146"
"269","0.000610652903560549","0.000610652903560549","0.000610652903560549"
"270","0.0006540509057231247","0.0006540509057231247","0.0006540509057231247"
"271","0.0006439276039600372","0.0006439276039600372","0.0006439276039600372"
"272","0.0006087900255806744","0.0006087900255806744","0.0006087900255806744"
"273","0.0005858116201125085","0.0005858116201125085","0.0005858116201125085"
"274","0.0005745268426835537","0.0005745268426835537","0.0005745268426835537"
"275","0.0005355705507099628","0.0005355705507099628","0.0005355705507099628"
"276","0.0005131633370183408","0.0005131633370183408","0.0005131633370183408"
"277","0.000499233603477478","0.000499233603477478","0.000499233603477478"
"278","0.000515633262693882","0.000515633262693882","0.000515633262693882"
"279","0.0005124775343574584","0.0005124775343574584","0.0005124775343574584"
"280","0.0005241890903562307","0.0005241890903562307","0.0005241890903562307"
"281","0.0004981121164746583","0.0004981121164746583","0.0004981121164746583"
"282","0.00045294532901607454","0.00045294532901607454","0.00045294532901607454"
"283","0.00047716323751956224","0.00047716323751956224","0.00047716323751956224"
"284","0.0004540869267657399","0.0004540869267657399","0.0004540869267657399"
"285","0.0004937761696055532","0.0004937761696055532","0.0004937761696055532"
"286","0.0005301064811646938","0.0005301064811646938","0.0005301064811646938"
"287","0.0005055087385699153","0.0005055087385699153","0.0005055087385699153"
"288","0.00042805419070646167","0.00042805419070646167","0.00042805419070646167"
"289","0.0004512886516749859","0.0004512886516749859","0.0004512886516749859"
"290","0.000441212672740221","0.000441212672740221","0.000441212672740221"
"291","0.00041465030517429113","0.00041465030517429113","0.00041465030517429113"
"292","0.0004270813660696149","0.0004270813660696149","0.0004270813660696149"
"293","0.0004219316761009395","0.0004219316761009395","0.0004219316761009395"
"294","0.0004215329827275127","0.0004215329827275127","0.0004215329827275127"
"295","0.0003789694746956229","0.0003789694746956229","0.0003789694746956229"
